job_title,company,matched_job_skills,total_job_skills,match_ratio
Kierownik / Kierowniczka Infrastruktury i Cyberbezpieczeństwa,"Tarchomińskie Zakłady Farmaceutyczne ""Polfa"" Spółka Akcyjna",23,47,0.48936170212765956
Zastępca Kierownika Produkcji – Wydział Medical Device,Steripack Medical Poland Sp. z o.o.,3,9,0.3333333333333333
Specjalista / Specjalistka ds. Treasury i Finansowania,AMIC POLSKA Sp. z o.o.,11,13,0.8461538461538461
Senior Project Manager,Lundbeck GBS Kraków,2,2,1.0
Zastępca Kierownika Produkcji – Wydział Farmacji,Steripack Medical Poland Sp. z o.o.,4,9,0.4444444444444444
Software Configurator,TQLO sp. z o.o.,7,21,0.3333333333333333
Specjalista ds. marketingu – Brand Manager,POLSKIE KOLEJE LINOWE S.A.,8,15,0.5333333333333333
Test Engineer,ALTEN Polska,17,30,0.5666666666666667
Senior Quality Specialist,Honeywell,4,7,0.5714285714285714
Kierownik Produkcji i Serwisu Szalunków Budowlanych,BAUKRANE Sp. z o.o.,7,10,0.7
Technolog Produkcji,Lorenz P.S.A. (dawniej TLBS-W sp. z o.o.),11,22,0.5
Senior PHP Developer,UNITY-T GROUP sp. z o.o. sp.k.,16,30,0.5333333333333333
Data Engineer,INSPIRION GMBH,23,32,0.71875
Brygadzista Produkcji,Cersanit S.A.,4,8,0.5
Senior Life Actuarial Specialist – Group Function,Aviva Services Excellence Centre,5,12,0.4166666666666667
Business Analyst / Project Manager z doświadczeniem,UPVANTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6,13,0.46153846153846156
Senior Fullstack Developer (React.js +Django),RELOUT sp. z o.o.,5,12,0.4166666666666667
AI Governance Analyst,ITDS Polska Sp. z o.o.,17,32,0.53125
Brand Manager OLX Parts,OLX Group,4,8,0.5
Brand Manager - branża farmaceutyczna,OLIMP LABS SP. Z O.O.,11,14,0.7857142857142857
Staff SW Engineer (Genesys),VISA,11,29,0.3793103448275862
CRM Software Engineer (C# / JavaScript),VISA,12,37,0.32432432432432434
Junior .Net Developer to work with Microsoft Dynamics,VISA,21,43,0.4883720930232558
Staff Site Reliability Engineer - PRE,VISA,28,60,0.4666666666666667
Kontroler Jakości w dziale obróbki mechanicznej,Elica Group Polska,5,10,0.5
"Staff Software Engineer, Content Creation",Box Poland sp. z o.o.,5,23,0.21739130434782608
Call for interns – 2025 Summer Edition,MARSH SP. Z O.O.,11,14,0.7857142857142857
Engineering Platforms Solution Architect,Hitachi Energy Poland Sp. z o.o.,5,12,0.4166666666666667
Copywriter / Copywriterka w zespole Content Marketingu,Ringier Axel Springer Polska Sp. z o.o.,9,13,0.6923076923076923
"Junior Back-end Software Engineer (Java, Docker, Kubernetes)",VISA,8,17,0.47058823529411764
DevOps Engineer,BitPeak Sp. z o.o.,21,55,0.38181818181818183
Mobile Developer,P&P Solutions Sp. z o.o.,8,19,0.42105263157894735
Transaction Monitoring Operations Specialist with French | Financial Crime Unit,PwC,6,9,0.6666666666666666
Senior Analyst (f/m),Axpo Polska sp. z o.o.,11,17,0.6470588235294118
Mistrz Excela,SZKOŁA W CHMURZE SP. Z O.O.,0,0,0.0
Brygadzista - Lider Zmiany,Masfrost sp. z o.o.,5,6,0.8333333333333334
T Hub - Senior Technical Product Manager,T-Mobile,7,12,0.5833333333333334
Specjalista/ka ds. rozliczeń pracowniczych,Polipak Sp. z o.o.,9,13,0.6923076923076923
Senior Scrum Master,Demant Technology Center Sp. z o.o.,7,10,0.7
Mistrz w Oddziale Eksploatacji Przepompowni Ścieków,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie Spółka Akcyjna,7,10,0.7
Senior FP&A BI System Analyst,Warner Bros. Discovery,17,25,0.68
Financial Analyst with German,Warner Bros. Discovery,7,15,0.4666666666666667
Securities Operations Specialist,Franklin Templeton Investments Poland Sp. z o.o.,13,18,0.7222222222222222
Mł. Specjalista ds. Rozliczeń Sprzedaży,Biedronka (Jeronimo Martins Polska S.A.),3,9,0.3333333333333333
Senior Technology Specialist - IIoT Architect,HEINEKEN Global Shared Services,15,30,0.5
Senior / Staff Machine Learning Engineer,airSlate Poland Sp. z o.o.,22,32,0.6875
Technical Project Manager,INSPEERITY sp. z o.o.,13,22,0.5909090909090909
Lider Produkcji,ANTOLIN SILESIA Sp. z o. o.,6,11,0.5454545454545454
Senior Backend Developer,BRAVER IT SPÓŁKA AKCYJNA,11,20,0.55
Specjalista ds. Sprzedaży Aukcyjnej Allegro,Media Expert,3,7,0.42857142857142855
Młodszy specjalista ds. marketingu,Zakłady Mięsne Skiba S.A.,1,16,0.0625
Senior Solution Architect,Mindbox S.A.,37,68,0.5441176470588235
Product Manager - kategoria Smartfony,Media Expert,3,7,0.42857142857142855
C# Developer,SKY QUANT sp. z o.o.,9,17,0.5294117647058824
Business Analyst,Connectis_,8,15,0.5333333333333333
Asystent ds. marketingu,CEDC,4,8,0.5
Pracownik do działu magazynu,LARS Co.,7,10,0.7
<Start IT> Operacje Sklepowe i POS,Biedronka (Jeronimo Martins Polska S.A.),8,12,0.6666666666666666
Lider zmiany - Pracownik produkcji,Balviten Sp. z o.o.,2,4,0.5
<Start IT> Aplikacje Handlowe i Łańcucha Dostaw,Biedronka (Jeronimo Martins Polska S.A.),5,16,0.3125
Specjalista/-ka ds. marketingu,Solid Security Sp. z o.o.,3,11,0.2727272727272727
Senior Java Developer - Lider Technologiczny,UNITY-T GROUP sp. z o.o. sp.k.,9,31,0.2903225806451613
Product Manager,Decora S.A.,7,7,1.0
Data & Process Analyst / System Integration Specialist,Yabimo Sp. z o.o.,12,17,0.7058823529411765
Analityk(-czka) Business Intelligence (data analyst),Santander Bank Polska,15,21,0.7142857142857143
Kierownik Zmiany,DHL Supply Chain (Poland) Sp. z o.o.,3,7,0.42857142857142855
Kierownik Działu Personalnego,Spec Bau Polska Sp. z o.o.,7,9,0.7777777777777778
API Solution Designer - One Portal Tribe,T-Mobile,15,24,0.625
Technik ds. Jakości - Laboratorium metalograficzne (m/k),Hirschvogel Components Poland Sp. z o.o.,5,8,0.625
Menedżer / Menedżerka ds. Strategii Cenowej i Refundacyjnej,Egis Polska,9,18,0.5
Backend Engineer,airSlate Poland Sp. z o.o.,17,35,0.4857142857142857
E-mail and Automation Marketing Specialist,Militaria.pl,15,19,0.7894736842105263
Koordynator / Koordynatorka Regionu ds. Pracy Tymczasowej,Samsic Sp. z o.o.,5,11,0.45454545454545453
Młodszy Specjalista ds. Wdrożeń (rynki zagraniczne),Asseco Business Solutions S.A.,8,8,1.0
Internship in Automation/Transition Processes support,Dürr Group Services sp. z o.o.,22,28,0.7857142857142857
Senior Node.js Developer with AWS Lambda,Monterail Sp. z o.o.,8,30,0.26666666666666666
Kierownik Produkcji,ORFORD sp. z o.o.,9,11,0.8181818181818182
Brygadzista - Szef Ekipy,FM Logistic,5,7,0.7142857142857143
Specjalista ds. Marketingu - E-commerce,Devopsbay Sp. z o.o.,3,6,0.5
Performance Manager,Krotoski Spółka z ograniczoną odpowiedzialnością,10,24,0.4166666666666667
Project Manager (DC/Cloud portfolio),ERGO Technology & Services S.A.,11,17,0.6470588235294118
Service Desk Analyst with English and Dutch,WIPRO IT SERVICES POLAND Sp. z o.o.,11,32,0.34375
Analityk Finansowy,Rubau Polska Sp. z o.o.,10,12,0.8333333333333334
Analityk biznesowo-systemowy,SMARTIVE.APP sp. z o.o.,9,16,0.5625
Senior Software Engineer with DevOps skills,ITDS Polska Sp. z o.o.,8,25,0.32
Analityk ds. automatyzacji / Business Analyst,ALTEN Polska,11,15,0.7333333333333333
Senior Risk Analyst (f/m),Axpo Polska sp. z o.o.,18,31,0.5806451612903226
Ekspertka / Ekspert ds. walidacji modeli (IRB),PKO Bank Polski SA,3,8,0.375
Cybersecurity Control Design & Oversight Analyst,ITDS Polska Sp. z o.o.,16,31,0.5161290322580645
Mistrz Produkcji,Frapol,6,9,0.6666666666666666
Controlling Specialist (Revenues/Licensing),CD PROJEKT S.A.,9,17,0.5294117647058824
Kierownik Produkcji,QEMETICA Polyurethanes Sp. z o.o.,8,13,0.6153846153846154
Payroll Analyst,Medtronic,4,10,0.4
Serwisant sprzętu komputerowego,IT PARTNER,4,6,0.6666666666666666
Supply Chain Analyst (m/f/d),ZF Group,11,24,0.4583333333333333
Service Desk Analyst with English and Swedish,WIPRO IT SERVICES POLAND Sp. z o.o.,10,32,0.3125
Senior IT Business Analyst – SAP Analytics & Reporting,SQUARE ONE RESOURCES sp. z o.o.,14,32,0.4375
Analityk Baz Danych (CRM),Citi Handlowy,9,11,0.8181818181818182
Data Management Team Lead,Danish Crown GBS Sp. z o.o. .,8,12,0.6666666666666666
BI Analyst,KUBO,8,13,0.6153846153846154
Tester manualny | Branża finansowa |,Edge One Solutions Sp. z o.o.,8,10,0.8
VP - Wholesale Credit Risk,HSBC Service Delivery (Polska) Sp. z o.o.,12,23,0.5217391304347826
Młodszy Analityk Wycen z językiem Angielskim i Polskim,Jones Lang LaSalle,13,23,0.5652173913043478
Ekspertka / Ekspert ds. rozwoju narzędzi oceny ryzyka kredytowego,PKO Bank Polski SA,13,17,0.7647058823529411
SLM (ITSM) Process Manager,CLOUDFIDE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,15,23,0.6521739130434783
Product Owner,Emerson Process Management Sp. z o.o.,7,16,0.4375
SAP BW,SQUARE ONE RESOURCES sp. z o.o.,11,24,0.4583333333333333
Junior Payroll Specialist with GERMAN,Alcon Polska,4,15,0.26666666666666666
Młodszy analityk finansowy,Grupa ATERIMA,7,10,0.7
Specjalista ds. wsparcia sprzedaży i projektów operacyjnych,RETRAILER sp. z o.o.,6,12,0.5
Lider Zmiany,Dax Cosmetics Sp. z o.o.,9,13,0.6923076923076923
Quality Control Manager,SHEIN,4,11,0.36363636363636365
Inżynier jakości,Knauf Interfer Aluminium Sp. z o.o.,13,18,0.7222222222222222
Talent Acquisition Business Partner with French,McCormick Shared Services,7,11,0.6363636363636364
Junior Brand Manager,Lindt & Sprüngli (Poland) Sp. z o.o.,2,5,0.4
Specjalista ds. produktu leasingowego,Toyota Bank Polska S.A.,8,16,0.5
AML Analyst in KYC,Danske Bank A/S S.A. Oddział w Polsce,0,0,0.0
Computer Vision AI Engineer Team Lead,WINCAN POLAND sp. z o.o.,17,29,0.5862068965517241
Senior QA Engineer,WINCAN POLAND sp. z o.o.,11,23,0.4782608695652174
C# Desktop Software Engineer,WINCAN POLAND sp. z o.o.,5,26,0.19230769230769232
Guidewire Developer,TQLO sp. z o.o.,11,27,0.4074074074074074
HR Business Partner,"Sperasoft Poland, a Keywords Studios",9,18,0.5
Senior .NET Engineer +Tech Lead,Macrix Technology Group,19,38,0.5
Specjalista ds. Analiz Portfela Kredytowego,Bank Pekao,5,11,0.45454545454545453
Ekspert ds. IRB,Bank Pekao,3,12,0.25
Tech Lead (Scala & Spark),TQLO sp. z o.o.,15,39,0.38461538461538464
Główny Specjalista ds. Transferu Technologii w Wirtualnym Instytucie Badawczym,Sieć Badawcza ŁUKASIEWICZ – PORT Polski Ośrodek Rozwoju Technologii,19,31,0.6129032258064516
Analityk Aktuarialny / Analityczka Aktuarialna,Unum Życie TUiR S.A.,10,18,0.5555555555555556
Change and Governance Manager (UK CMB Transformation),HSBC Service Delivery (Polska) Sp. z o.o.,16,34,0.47058823529411764
Ekspertka / Ekspert ds. metody wewnętrznych ratingów,PKO Bank Polski SA,3,5,0.6
Technical Support Analyst with Postman (API & Incident Management),SQUARE ONE RESOURCES sp. z o.o.,13,32,0.40625
Samodzielny Specjalista ds. Kadr,GKN Driveline Polska Sp. z o.o.,7,12,0.5833333333333334
Data Engineer,B2 Impact S.A.,0,0,0.0
Analityk ETL,Edge One Solutions Sp. z o.o.,19,31,0.6129032258064516
Payroll Specialist,Keywords Studios,6,9,0.6666666666666666
Programista Baz Danych,Edge One Solutions Sp. z o.o.,18,27,0.6666666666666666
Senior Full Stack Java Developer,Omnipack Sp. z o.o.,14,30,0.4666666666666667
Marketing Senior Specialist,HUGO BOSS AG,5,17,0.29411764705882354
Specjalistka / Specjalista ds. rozwoju narzędzi oceny ryzyka kredytowego,PKO Bank Polski SA,4,6,0.6666666666666666
Specjalista / Specjalistka ds. Kontroli Rozliczeń z NFZ,American Heart of Poland S.A.,10,18,0.5555555555555556
Główny Specjalista / Główna Specjalistka ds. Aktuarialnych,Grupa ERGO Hestia,17,24,0.7083333333333334
Senior Java Developer,Mindbox S.A.,7,19,0.3684210526315789
Business Analyst – Dymamics 365,Mindbox S.A.,14,17,0.8235294117647058
Python Developer,RANDLAB SOFTWARE sp. z o.o.,12,24,0.5
Cloud Engineer,Mindbox S.A.,17,29,0.5862068965517241
Specjalista / Specjalistka ds. Reklamacji,Bank Polskiej Spółdzielczości SA,7,10,0.7
Kierownik Zespołu Trenerskiego,LUX MED Sp. z o.o.,6,11,0.5454545454545454
Programista hurtowni danych SAP BW (F/M),PEOPLEVIBE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8,21,0.38095238095238093
Recruitment Specialist with German,John Deere Polska Sp. z o.o.,9,10,0.9
Software Engineer (JavaScript),Maxima Europe Sp. z.o.o.,7,29,0.2413793103448276
Specjalista ds. Gwarancji i Płatności,Colas Polska,10,16,0.625
Specjalista/tka ds. rekrutacji,Randstad Polska Sp. z o.o.,3,8,0.375
C++ Developer,SQUARE ONE RESOURCES sp. z o.o.,2,3,0.6666666666666666
ETL Developer,PRAGMAGO SA,14,27,0.5185185185185185
Kontroler Jakosci,Ceratizit,3,10,0.3
Mistrz Produkcji,Rodoverken Sp. z o.o.,5,10,0.5
React Native Tech Lead,ITDS Polska Sp. z o.o.,7,24,0.2916666666666667
Lider Zespołu Produkcyjnego / Brygadzista,Mondelēz International w Polsce,9,12,0.75
Specjalista ds. systemów premiowych i wynagrodzeń,Impel S.A.,17,27,0.6296296296296297
Analityk Internetowy,Avenga Poland,6,18,0.3333333333333333
Księgowa / Księgowy,RENA Polska Sp. z o.o.,3,8,0.375
Brand Manager,Match-Trade Technologies,5,13,0.38461538461538464
Team Leader Zespołu Administratorów SysOps / DevOps,Transition Technologies–Systems Sp. z o. o.,22,34,0.6470588235294118
Kierownik linii produkcyjnej - lakiernia proszkowa,Viessmann Technika Grzewcza,18,25,0.72
Site Reliability Engineer Tech Lead for Samsung Ads,Samsung R&D Institute Poland,12,37,0.32432432432432434
Lider ds. Operacyjnej Doskonałości (OPEX),Kelvion Machine Cooling Sp. z o.o.,13,16,0.8125
Młodszy Specjalista ds. Personalnych / Junior HR Specialist (m/k),BAŁTYKGAZ Sp. z o.o.,11,16,0.6875
Specjalista ds. Marketingu,getsix Polska Sp. z o.o.,6,9,0.6666666666666666
Kierownik Projektu w Biurze Rozwoju Produktów i Technologii Elektromobilności​,ORLEN S.A.,14,22,0.6363636363636364
Delivery Manager,SOURCEFUL ICT sp. z o.o.,11,22,0.5
Technical Data Architect,SQUARE ONE RESOURCES sp. z o.o.,21,35,0.6
Software Architect (C++),Scalo Sp. z o.o.,9,18,0.5
HR Generalist,Sterling Outsourcing Sp. z o.o.,6,19,0.3157894736842105
Koordynator zespołu z j. niemieckim,Exact Forestall sp. z o.o.,5,7,0.7142857142857143
.NET Developer,speedapp,9,39,0.23076923076923078
Staż w obszarze Customer Experience & Digital,E.ON Polska S.A.,5,11,0.45454545454545453
Inżynier ds. Zapewnienia Jakości,Ster Sp. z o.o.,11,13,0.8461538461538461
Section Lead of AI and Next Generation Solutions - Automation & Innovation Department,T-Mobile,21,25,0.84
Senior Salesforce Technical Consultant,YOUR ITEAMS sp. z o.o.,6,9,0.6666666666666666
International Manager ISO 14001 / ISO 50001,EJOT Polska Sp. z o.o. Sp. k.,6,14,0.42857142857142855
Ekspert / Ekspertka w Zespole Rachunku Wyników,Bank Pekao,5,8,0.625
Specjalista ds. Rozliczania Czasu Pracy Kierowców,DRIVIA CENTRUM ROZLICZEŃ TRANSPORTU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8,11,0.7272727272727273
Specjalista ds. obsługi gwarancji,Santander Bank Polska,5,14,0.35714285714285715
Lead Java Engineer,WINGED IT SP Z O O,13,28,0.4642857142857143
PHP Developer,VanityStyle Sp. z o.o.,12,33,0.36363636363636365
Asystent/ka ds. systemu zarządzania jakością,CRL Sp. z o.o.,1,2,0.5
Risk & Controls Manager CEE,WPP Media,9,22,0.4090909090909091
Intern - Traded Risk Quant (with Python),HSBC Service Delivery (Polska) Sp. z o.o.,4,8,0.5
SAP Archiving Consultant,Robert Bosch Sp. z o.o.,11,25,0.44
Regular Backend Developer,SQUARE ONE RESOURCES sp. z o.o.,6,21,0.2857142857142857
Product Manager(Specjalista) w Zespole Rozwoju i Analiz Sprzedaży Paliw ​,ORLEN S.A.,10,13,0.7692307692307693
Kierownik /-czka Sekcji Aplikacji Integracyjnych i Procesujących Dane - Departament Operacji,T-Mobile,18,25,0.72
Specjalista / Specjalistka ds. Marketingu,PARLETO sp. z o.o.,3,9,0.3333333333333333
Inżynier procesu,ATUS GROUP Sp. z o.o. Sp. k.,5,6,0.8333333333333334
Analityczka/Analityk Finansowy,Żabka Polska,5,8,0.625
Technolog Aluminium,RECRU.TO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6,15,0.4
Specjalista / Specjalistka ds. Ryzyka Koncentracji i Raportowania Zarządczego,Bank Polskiej Spółdzielczości SA,9,12,0.75
Business Service Associate with German,Accenture Operations,4,8,0.5
Specjalista ds. Marketingu - Marketing Automation & SEO,MORAJ SP. Z O.O. SPÓŁKA KOMANDYTOWA,5,14,0.35714285714285715
Specjalista ds. Kluczowych Klientów,PHILLIPS EUROPE SP. Z O.O.,9,21,0.42857142857142855
Specjalista IT – ekosystem ERP i IAM,Euvic Future Work Sp. z o.o.,16,23,0.6956521739130435
Senior IT Manager,DomData S.A.,14,17,0.8235294117647058
Specjalista ds. Wsparcia Sprzedaży,eService Sp. z o.o.,7,9,0.7777777777777778
Senior Lead ML/DL (LLM & Global Data Focus),OMNILOGY sp. z o.o.,38,53,0.7169811320754716
Payroll Assistant with German | Managed Services Operations,PwC,10,13,0.7692307692307693
Java Developer,Scalo Sp. z o.o.,10,30,0.3333333333333333
Senior HR Business Partner,NielsenIQ,14,21,0.6666666666666666
Senior Business System Analyst,BitPeak Sp. z o.o.,13,15,0.8666666666666667
Data Engineer (Databricks),BitPeak Sp. z o.o.,19,30,0.6333333333333333
Payroll Assistant | Managed Services Operations,PwC,10,13,0.7692307692307693
Manager - Investor Services,HedgeServ Limited,10,14,0.7142857142857143
Group Reporting Expert (m/w/x*),Raben Management Services Sp. z o.o.,9,13,0.6923076923076923
"Data Engineer with AWS, Snowflake",LANCESOFT POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,22,42,0.5238095238095238
Java Developer,RANDLAB SOFTWARE sp. z o.o.,7,23,0.30434782608695654
Fullstack Developer (.NET + React),speedapp,17,28,0.6071428571428571
Program letnich praktyk FIRST@CA,Credit Agricole Bank Polska S.A.,0,0,0.0
NOC Service Engineering Intern (12 months internship),Equinix,10,16,0.625
Specjalista ds. marketingu (Performance & SEO),Uni-Truck - Autoryzowany Dealer Jeep i Fiat,3,7,0.42857142857142855
Senior Quantitative Analyst,CRESTT sp. z o.o.,9,19,0.47368421052631576
Senior SAP ABAP Developer,Robert Bosch Sp. z o.o.,4,22,0.18181818181818182
Digital Learning Expert (M/W/D),MAN Trucks Sp. z o.o.,8,12,0.6666666666666666
Kontroler jakości,Saferoad Production sp. z o.o.,8,11,0.7272727272727273
Senior Salesforce Developer (with OmniStudio),YOUR ITEAMS sp. z o.o.,5,14,0.35714285714285715
Specjalista / Specjalistka ds. marketingu,MATEUSZ SURMIAK MADE OF WOOD GROUP,5,11,0.45454545454545453
Wakacyjne praktyki w aktuariacie!,BDO Spółka z ograniczoną odpowiedzialnością Sp.k,2,5,0.4
Dyrektor ds. projektów technicznych,Dr. Miele Cosmed Group S.A.,9,14,0.6428571428571429
Analityk IT,PSE INNOWACJE SP Z O O,12,17,0.7058823529411765
Regular Backend Developer (C++),PSE INNOWACJE SP Z O O,9,18,0.5
Product Manager,Credit Agricole Bank Polska S.A.,7,16,0.4375
Senior Business Analyst with AI – pharmaceutical industry,Sii Sp. z o.o.,8,15,0.5333333333333333
Senior IT Consultant / Solution Architect,GGS IT Consulting,18,41,0.43902439024390244
"Assistant Vice President, Model Risk Management (Balance Sheet and Profit & Loss)",HSBC Service Delivery (Polska) Sp. z o.o.,18,29,0.6206896551724138
Full Stack Automation Engineer,ITDS Polska Sp. z o.o.,12,38,0.3157894736842105
Programista Java,ALLIANCE TECHNOLOGY POLSKA,11,20,0.55
Project Manager (Tech),bonprix Sp. z o.o.,7,19,0.3684210526315789
HR Business Partner / Manager,bonprix Sp. z o.o.,6,15,0.4
Team Lead Web Analyst,Wirtualna Polska Media S.A.,9,17,0.5294117647058824
Analityk Finansowy / Analityczka Finansowa,PwC,10,16,0.625
RTR Senior Analyst - General Ledger Accounting,Elanco Solutions Center,13,21,0.6190476190476191
ERP Konsultant DAX (Microsoft Dynamics AX/D365) |,Edge One Solutions Sp. z o.o.,8,13,0.6153846153846154
Kontroler Jakości,COLLINS AEROSPACE,8,10,0.8
Kierownik Sekcji,COLLINS AEROSPACE,14,19,0.7368421052631579
UX Designer,NOVOMATIC Technologies Poland Sp. z o.o.,12,16,0.75
Kierownik Zespołu Postępowania Egzekucyjnego,KANCELARIA PRAWNA VIA LEX L SZCZEŚNIAK I WSPÓLNICY,0,0,0.0
Lider Zmiany,Ardagh Glass Poland sp. z o. o,5,7,0.7142857142857143
Backend developer .NET,Connectis_,9,23,0.391304347826087
C++ Developer,YOUR ITEAMS sp. z o.o.,4,17,0.23529411764705882
Social media content specialist/marketing,ISL Innowacyjne Systemy Logistyczne Sp. z o.o.,10,17,0.5882352941176471
Cloud Architect,KUBO,10,21,0.47619047619047616
Kierownik marketingu / Marketing manager,ISL Innowacyjne Systemy Logistyczne Sp. z o.o.,12,15,0.8
Specialist HR,Nordkalk Sp. z o.o.,6,11,0.5454545454545454
Kierownik Działu Marketingu,TACTICA Pharmaceuticals,10,19,0.5263157894736842
Data Scientist,Transmission Dynamics Poland Sp. z o.o.,22,38,0.5789473684210527
Specjalista/ka ds. HR,Uniwersytet SWPS,10,20,0.5
Project Manager,CHEIL POLAND,6,8,0.75
Data Engineer z GCP,J-LABS sp. z o.o.,21,36,0.5833333333333334
Business Process Specialist,Scalo Sp. z o.o.,16,28,0.5714285714285714
Senior Java Developer,Brown Brothers Harriman,15,37,0.40540540540540543
